      country  ad_position  ad_type  ad_category  serp_id  query          log_id  time_spent  doc_width  doc_height    0    1    2    3    4    5    6    7    8          0      1      2        3      4      5       6      7      8
469       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       25.0    0.0    0.0     23.0    0.0    0.0     0.0    0.0    0.0
470       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       27.0   26.0    0.0     26.0    0.0    0.0     0.0    0.0    0.0
472       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       20.0    0.0    0.0     18.0    0.0    0.0     0.0    0.0    0.0
476       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  3.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0        8.0    7.0    0.0      0.0    3.0    0.0     0.0    0.0    0.0
482       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0       23.0    0.0    0.0     20.0   10.0    0.0     0.0    0.0    0.0
483       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       14.0    0.0    0.0      5.0    0.0    0.0     5.0    0.0    0.0
488       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  5.0  0.0  5.0  0.0  0.0      153.0    0.0    0.0    153.0  140.0    0.0   151.0    0.0    0.0
499       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  1.0  0.0  3.0  0.0  0.0      207.0    0.0    0.0    174.0  207.0    0.0   203.0    0.0    0.0
513       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  0.0  5.0  0.0  3.0  0.0  0.0        9.0    7.0    0.0      0.0    7.0    0.0     6.0    0.0    0.0
516       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  1.0  0.0  3.0  5.0  3.0  3.0  0.0  0.0       56.0   56.0    0.0     39.0   47.0   45.0     1.0    0.0    0.0
540       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       49.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
543       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       48.0    0.0    0.0     45.0    0.0    0.0     0.0    0.0    0.0
544       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  3.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      111.0  108.0    0.0    107.0    0.0    0.0     0.0    0.0    0.0
553       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       21.0    0.0    0.0     20.0    0.0    0.0     0.0    0.0    0.0
562       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       11.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
565       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  3.0  3.0  3.0  0.0  0.0      229.0    0.0    0.0    225.0  154.0  155.0     3.0    0.0    0.0
566       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  1.0  5.0  0.0  0.0  0.0  0.0       28.0    0.0    0.0     28.0   14.0    0.0     0.0    0.0    0.0
576       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       16.0   16.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
578       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      243.0    0.0    0.0      1.0    0.0    0.0     0.0    0.0    0.0
587       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
594       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       23.0   22.0    0.0     19.0    0.0    0.0     0.0    0.0    0.0
599       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        7.0    0.0    0.0      2.0    0.0    0.0     0.0    0.0    0.0
600       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  5.0  3.0  5.0  0.0  3.0  0.0  0.0      345.0  260.0  260.0    264.0  258.0    0.0   167.0    0.0    0.0
604       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       38.0    0.0    0.0     25.0    0.0    0.0     0.0    0.0    0.0
606       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       13.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
620       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       51.0    0.0    0.0     50.0    0.0    0.0     0.0    0.0    0.0
623       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  5.0  5.0  3.0  0.0  0.0  0.0  0.0       22.0   21.0   20.0     14.0   12.0    0.0     0.0    0.0    0.0
636       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  3.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0       13.0   11.0    0.0     10.0   10.0    0.0     0.0    0.0    0.0
642       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       77.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
651       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       16.0   12.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
660       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       19.0   19.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
663       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      418.0    0.0    0.0    417.0    0.0    0.0     0.0    0.0    0.0
665       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  5.0  1.0  0.0  0.0  0.0  0.0       27.0   26.0    0.0     26.0   27.0    0.0     0.0    0.0    0.0
677       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  3.0  3.0  0.0  0.0  0.0       57.0   51.0    0.0     55.0   51.0   48.0     0.0    0.0    0.0
680       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       17.0    0.0    0.0      2.0    0.0    0.0     0.0    0.0    0.0
681       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  5.0  0.0       31.0    0.0    0.0     31.0    0.0    0.0     0.0   11.0    0.0
687       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0      166.0    0.0    0.0     74.0    0.0    0.0    86.0    0.0    0.0
694       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  1.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       36.0   35.0    0.0     21.0    0.0    0.0     0.0    0.0    0.0
697       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       44.0    0.0    0.0     38.0    0.0    0.0     0.0    0.0    0.0
701       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0  0.0       23.0   19.0   17.0     15.0    0.0    0.0     0.0    0.0    0.0
725       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  3.0  5.0  0.0       65.0    0.0    0.0     65.0    0.0    0.0    62.0   19.0    0.0
728       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      261.0    0.0    0.0    231.0    0.0    0.0     0.0    0.0    0.0
736       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       31.0    0.0    0.0     31.0    0.0    0.0     0.0    0.0    0.0
738       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       13.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
739       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        7.0    0.0    0.0      7.0    0.0    0.0     0.0    0.0    0.0
741       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       12.0    0.0    0.0     10.0    0.0    0.0     0.0    0.0    0.0
742       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       35.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
747       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       92.0   19.0    0.0     87.0    0.0    0.0    86.0    0.0    0.0
752       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       36.0   16.0    0.0     18.0    4.0    0.0     0.0    0.0    0.0
755       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       85.0    0.0    0.0     84.0    0.0    0.0     0.0    0.0    0.0
758       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       16.0   16.0    0.0     11.0   16.0    0.0     0.0    0.0    0.0
759       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  3.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       10.0    7.0    0.0      8.0    0.0    0.0     0.0    0.0    0.0
772       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  5.0  5.0  0.0  1.0  0.0  0.0  0.0       30.0   17.0   28.0     25.0    0.0   30.0     0.0    0.0    0.0
774       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       33.0    0.0    0.0     33.0    0.0    0.0     0.0    0.0    0.0
780       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       39.0    0.0    0.0     37.0    0.0    0.0     0.0    0.0    0.0
792       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       27.0    0.0    0.0     26.0    0.0    0.0     0.0    0.0    0.0
797       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  1.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       24.0   24.0    0.0     24.0    0.0    0.0     0.0    0.0    0.0
798       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       76.0    0.0    0.0     76.0    0.0    0.0    74.0    0.0    0.0
805       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  1.0  0.0  0.0  5.0  0.0  0.0        6.0    0.0    0.0      6.0    0.0    0.0     6.0    0.0    0.0
816       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  3.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       17.0   17.0    0.0     13.0    0.0    0.0     0.0    0.0    0.0
822       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  5.0  0.0  0.0       59.0    0.0    0.0     58.0    0.0    0.0     3.0    0.0    0.0
836       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       19.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
838       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  3.0  0.0  0.0      163.0    0.0    0.0    163.0    0.0    0.0   161.0    0.0    0.0
841       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       80.0    0.0    0.0     77.0    0.0    0.0     0.0    0.0    0.0
844       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       13.0   13.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
846       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  1.0  0.0  5.0  5.0  0.0  4.0  5.0  0.0       26.0   26.0    0.0      1.0   22.0    0.0     6.0   22.0    0.0
854       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  1.0  5.0  5.0  5.0  0.0  0.0  0.0       16.0    0.0   16.0      0.0    3.0   13.0     0.0    0.0    0.0
856       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  5.0  0.0  0.0        9.0    0.0    0.0      8.0    0.0    0.0     5.0    0.0    0.0
871       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       98.0    8.0    0.0      8.0    0.0    0.0     0.0    0.0    0.0
873       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       42.0   42.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
874       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       30.0    0.0    0.0     27.0    0.0    0.0     0.0    0.0    0.0
877       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      117.0    0.0    0.0    112.0    0.0    0.0     0.0    0.0    0.0
890       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  0.0  0.0  3.0  4.0  0.0       23.0    0.0    0.0     15.0    0.0    0.0    14.0   13.0    0.0
894       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       31.0    0.0    0.0     29.0    0.0    0.0     0.0    0.0    0.0
896       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  0.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0        8.0    0.0    0.0      1.0    5.0    0.0     0.0    0.0    0.0
898       NaN          NaN      NaN          NaN      NaN    NaN             NaN         NaN        NaN         NaN  0.0  5.0  5.0  1.0  0.0  0.0  0.0  0.0  0.0       15.0    2.0    3.0     15.0    0.0    0.0     0.0    0.0    0.0
